id,fen,name,moves,ECO,parent,child,white,draws,black,bullet_avg,blitz_avg,rapid_avg,classical_avg,0_white,0_draws,0_black,1000_white,1000_draws,1000_black,1200_white,1200_draws,1200_black,1400_white,1400_draws,1400_black,1600_white,1600_draws,1600_black,1800_white,1800_draws,1800_black,2000_white,2000_draws,2000_black,2200_white,2200_draws,2200_black,2500_white,2500_draws,2500_black,bullet_white,bullet_draws,bullet_black,blitz_white,blitz_draws,blitz_black,rapid_white,rapid_draws,rapid_black,classical_white,classical_draws,classical_black
51,rnbqkb1r/pppppppp/8/8/3Pn2B/8/PPP1PPPP/RN1QKBNR b KQkq - 4 3,Trompowsky Attack: Edge Variation,1.d4 Nf6 2.Bg5 Ne4 3.Bh4,A45,,[],262762,24074,248569,1928.1,1961.8,1856.2,1762.7,495,39,420,1703,75,1504,6308,348,5258,19673,1066,17259,46817,3154,43106,77955,6482,75382,75254,7870,74450,37993,4723,34439,5070,779,3933,106736,5908,95750,230455,20824,216137,30645,3057,30456,1662,193,1976
52,rnbqkb1r/ppp1pppp/5B2/3p4/3P4/8/PPP1PPPP/RN1QKBNR b KQkq - 0 3,Trompowsky: 2...d5 3.Bxf6,1.d4 Nf6 2.Bg5 d5 3.Bxf6,D00,,[374],557166,65815,485182,1881.0,1870.8,1704.9,1695.5,7256,907,8631,20542,1935,20997,45283,3949,44524,76007,6704,74811,104581,10103,99415,139645,14711,118974,137158,16967,106545,89362,14810,75614,10413,2520,9823,497031,39115,435031,472485,55329,402688,78755,9580,76348,5926,906,6146
53,rnbqkb1r/ppp1pppp/5n2/3p2B1/3P4/4P3/PPP2PPP/RN1QKBNR b KQkq - 0 3,Trompowsky: 2...d5 3.e3,1.d4 Nf6 2.Bg5 d5 3.e3,D00,,[],384810,38753,341917,1735.3,1795.4,1694.3,1650.5,4203,440,4839,9856,732,9433,28616,2115,26502,62813,4562,57085,111413,9115,100057,111890,10945,99416,58709,7038,51875,32900,5432,27762,7085,1661,5722,192862,11480,180001,328083,32838,288535,53957,5519,50652,2770,396,2730
54,rnbqkb1r/pppp1ppp/4pn2/6B1/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq - 1 3,Trompowsky: 2...e6 3.Nc3,1.d4 Nf6 2.Bg5 e6 3.Nc3,A45,,[],247562,23861,245807,1859.0,1745.2,1664.7,1606.4,3373,352,3370,10790,881,10684,31036,2356,29793,57806,4776,58141,70324,6220,73124,60947,5890,61800,36552,4049,33692,20067,2576,17377,1866,350,1673,133698,9727,130440,201344,19057,196956,43223,4448,45129,2995,356,3722
55,rnbqkb1r/pppp1ppp/4pn2/6B1/3PP3/8/PPP2PPP/RN1QKBNR b KQkq - 0 3,"Trompowsky Attack: Classical Defense, Big Center Variation",1.d4 Nf6 2.Bg5 e6 3.e4,A45,,[],523944,53508,477350,1967.1,1888.6,1728.2,1681.9,4055,329,3601,12820,845,10809,37265,2424,32704,76141,5551,71593,109704,9134,105795,124481,12032,117534,116719,12816,100229,86882,12034,73443,10017,1941,8756,199813,14742,182563,425042,43693,386336,90739,8911,83955,8163,904,7059
56,rnbqkb1r/pppppp1p/5Bp1/8/3P4/8/PPP1PPPP/RN1QKBNR b KQkq - 0 3,Trompowsky 2...g6 3.Bxf6,1.d4 Nf6 2.Bg5 g6 3.Bxf6,A45,,[],368123,45469,330603,1965.9,1878.4,1701.7,1698.9,4030,465,4588,12817,1306,14256,29760,2690,32560,49367,4855,54641,64920,6924,69497,84423,9398,76822,94180,11695,71404,67781,10976,51884,7452,1621,6355,303730,29047,285796,317733,38878,278603,47221,6121,48795,3169,470,3205
57,rnbqkb1r/ppp1pppp/5n2/3p2B1/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq - 1 3,Richter-Veresov Attack,1.d4 Nf6 2.Nc3 d5 3.Bg5,D01,,[],1581574,160552,1484983,1808.1,1671.1,1506.0,1496.0,87519,9891,89577,207823,19743,199480,360393,31503,341850,418408,35682,411159,372893,33951,372680,301222,28466,284724,267943,30248,223829,202614,28635,173554,18494,3570,19037,520181,36905,464802,1202248,121105,1101450,350944,36214,351391,28382,3233,32142
58,rnbqkb1r/ppp1pppp/5n2/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 3,Queen's Pawn Game: Hübsch Gambit,1.d4 Nf6 2.Nc3 d5 3.e4,D00,,[],902298,68412,833523,1774.7,1626.9,1435.0,1398.7,134088,15003,156078,137751,13097,154384,156715,11206,158734,203431,12577,194353,231121,14971,210003,238525,18191,214588,172677,15745,157765,53195,6472,53296,3349,456,3518,688531,37870,571787,711494,53249,639998,179388,14060,178727,11416,1103,14798
59,rnbqkb1r/pp1ppppp/5n2/2p5/3P4/2P2N2/PP2PPPP/RNBQKB1R b KQkq - 0 3,Neo-Benoni: 3.c3,1.d4 Nf6 2.Nf3 c5 3.c3,A46,,[],405254,58134,395668,2129.7,2045.4,1877.1,1796.6,896,65,885,3358,228,3381,9796,662,9290,20960,1643,20864,41491,3891,42632,92315,11114,92786,143615,21348,139084,98594,18222,92743,8279,1916,7559,303121,28914,283607,361876,51571,349944,40369,6066,42319,3009,497,3405
60,rnbqkb1r/pp1ppppp/5n2/2pP4/8/5N2/PPP1PPPP/RNBQKB1R b KQkq - 0 3,"Benoni Defense: Benoni-Indian Defense, Kingside Move Order",1.d4 Nf6 2.Nf3 c5 3.d5,A43,,[],421506,48869,410776,2116.7,2094.6,1946.4,1866.3,415,29,347,1810,90,1544,5938,329,5139,15491,998,14317,36120,2686,35964,81274,7724,84471,138710,16332,140283,134825,18597,122798,15086,2532,12943,213346,16368,213234,379068,43790,370644,39157,4610,37243,3281,469,2889
61,rnbqkb1r/pp1ppppp/5n2/2p5/3P4/4PN2/PPP2PPP/RNBQKB1R b KQkq - 0 3,Neo-Benoni: 3.e3,1.d4 Nf6 2.Nf3 c5 3.e3,A46,,[],475832,62841,502294,2050.3,1998.3,1855.9,1782.4,1929,163,2062,5490,386,5966,14456,1039,15580,31270,2416,35021,63863,5998,70114,120505,13631,130698,157368,22238,162493,97189,17297,98644,5637,1261,5324,456356,39245,461115,424329,55478,444398,47888,6715,53502,3615,648,4394
62,rnbqkb1r/ppp1pppp/3p1n2/6B1/3P4/5N2/PPP1PPPP/RN1QKB1R b KQkq - 1 3,Indian: 2.Nf3 d6 3.Bg5,1.d4 Nf6 2.Nf3 d6 3.Bg5,A46,,[],301563,32496,277705,1871.0,1826.6,1648.9,1606.2,4360,485,4593,11244,1010,10657,23364,1887,21326,40787,3321,37943,62623,5675,58165,89894,9218,84011,75669,9187,69321,30281,4599,26354,2309,496,1911,340234,25152,324578,266685,28507,245528,32805,3744,30261,2073,245,1916
63,rnbqkb1r/ppp1pppp/3p1n2/8/3P4/5NP1/PPP1PP1P/RNBQKB1R b KQkq - 0 3,Indian: 2.Nf3 d6 3.g3,1.d4 Nf6 2.Nf3 d6 3.g3,A46,,[],355179,43391,302464,1981.1,1927.9,1734.5,1696.6,3425,324,2941,9054,818,7897,17636,1527,15417,31702,2849,27684,52115,5024,44790,90798,9817,77675,108652,13740,91767,65735,10515,55173,6177,1446,5375,312644,27010,281530,308988,37408,264688,43031,5532,35446,3160,451,2330
64,rnbqkb1r/pppp1ppp/4pn2/8/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 1 3,Indian Defense: London System,1.d4 Nf6 2.Nf3 e6 3.Bf4,A46,,[378],2342031,252625,2093309,1813.2,1806.2,1709.1,1684.3,26404,1867,21940,80458,5325,68791,198319,13614,172800,382715,28469,338366,564243,49442,501537,656123,69495,584140,485701,63085,437120,229008,37012,210678,24241,5122,21468,1288996,96395,1155348,1939628,206490,1724759,374388,42423,341663,28015,3712,26887
65,rnbqkb1r/pppp1ppp/4pn2/6B1/3P4/5N2/PPP1PPPP/RN1QKB1R b KQkq - 1 3,Torre Attack: Classical Defense,1.d4 Nf6 2.Nf3 e6 3.Bg5,A46,,[],1120698,134103,1009336,1940.0,1915.3,1760.7,1706.8,10076,955,9624,23512,1954,22821,57328,4479,55851,119651,9873,116621,206463,18881,191211,302300,32315,266131,294325,38616,257127,180056,30214,161621,17903,4204,16625,836490,66348,756704,977000,115646,869504,132939,16796,128699,10759,1661,11133
66,rnbqkb1r/pppp1ppp/4pn2/8/3P4/2P2N2/PP2PPPP/RNBQKB1R b KQkq - 0 3,Indian: 2.Nf3 e6 3.c3,1.d4 Nf6 2.Nf3 e6 3.c3,A46,,[],258903,34439,232180,2062.3,1926.3,1703.6,1604.5,4373,413,4557,6459,587,7246,11363,950,12238,23817,1947,24156,43573,4393,40561,70231,8228,61857,72525,10178,61899,44232,8309,39184,4525,1384,4523,453956,41252,377206,228986,30326,201621,28043,3806,28272,1874,307,2287
67,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 0 3,"Indian Defence with e6, Nf3",1.d4 Nf6 2.Nf3 e6 3.c4,A46,,[],5366020,681223,4756660,1971.7,1983.6,1878.2,1812.5,16834,1170,14912,66601,4622,59540,197850,14142,176142,454521,35143,404663,830233,75394,735368,1290929,141550,1133489,1485851,199794,1315189,1141726,191382,1023281,162760,37960,144670,2553106,210916,2285115,4484715,560644,3978803,802897,107671,708342,78408,12908,69515
68,rnbqkb1r/pppp1ppp/4pn2/8/3P4/4PN2/PPP2PPP/RNBQKB1R b KQkq - 0 3,Yusupov-Rubinstein System,1.d4 Nf6 2.Nf3 e6 3.e3,A46,,[],1689208,181071,1559974,1880.3,1778.3,1672.2,1640.2,33971,2917,32456,76684,5772,71798,166355,12288,155205,304655,24706,285513,449357,41112,411435,461160,49342,426745,312588,39529,287654,148936,23617,137726,12512,2765,10901,1524824,115874,1371926,1403861,147734,1281102,265295,30503,256974,20052,2834,21898
69,rnbqkb1r/pppp1ppp/4pn2/8/3P4/5NP1/PPP1PP1P/RNBQKB1R b KQkq - 0 3,Indian: 1.d4 Nf6 2.Nf3 e6 3.g3,1.d4 Nf6 2.Nf3 e6 3.g3,A46,,[],811179,111379,689338,2057.9,1993.2,1832.5,1770.7,3993,371,3375,10670,831,9122,25342,2041,21841,56654,4891,49817,110273,10965,94416,199609,22979,164863,245711,34411,203787,183197,34187,161847,15735,3946,14608,661868,63626,541676,713368,97090,604268,90943,13073,79229,6868,1216,5841
70,rnbqkb1r/pppppp1p/5np1/8/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 1 3,London System,1.d4 Nf6 2.Nf3 g6 3.Bf4,A48,,[380],2188493,250389,2158405,1810.1,1827.7,1716.0,1720.4,27339,2345,30140,89130,7533,96459,197373,16338,210512,339277,28811,357006,479911,45699,492152,600626,66228,588879,507562,66490,479562,241847,39112,223954,19270,4049,16852,1135811,94224,1124371,1821890,205054,1773336,342914,41764,358732,23689,3571,26337
71,rnbqkb1r/pppppp1p/5np1/6B1/3P4/5N2/PPP1PPPP/RN1QKB1R b KQkq - 1 3,Torre Attack: Fianchetto Defense,1.d4 Nf6 2.Nf3 g6 3.Bg5,A48,,[381],857978,103642,816894,1931.0,1915.9,1763.5,1728.0,7348,768,8642,20432,1953,21766,47953,3955,48950,91015,7661,91925,152598,14149,151896,232391,25571,224918,226862,29415,211190,139090,23041,123568,16022,3805,13397,659019,55346,638862,757207,90330,713844,94317,12334,95801,6454,978,7249
72,rnbqkb1r/pppppp1p/5np1/8/3P4/2N2N2/PPP1PPPP/R1BQKB1R b KQkq - 1 3,Neo-King's Indian,1.d4 Nf6 2.Nf3 g6 3.Nc3,A48,,[],795664,80922,779068,1809.9,1749.4,1591.3,1606.2,34650,3628,40112,73892,7506,80929,124225,11321,132440,163479,14661,180101,183577,16526,190937,178800,16975,172300,152465,16300,135368,106766,14457,91654,10577,2003,8708,488502,37228,449808,639606,63793,608651,144236,15617,155517,11822,1512,14900
73,rnbqkb1r/pppppp1p/5np1/8/3P4/2P2N2/PP2PPPP/RNBQKB1R b KQkq - 0 3,Neo-King's Indian,1.d4 Nf6 2.Nf3 g6 3.c3,A48,,[],347460,47335,337121,2063.9,1944.2,1761.7,1706.9,4053,443,5247,8003,757,9704,14849,1276,17278,30578,2821,33434,55923,5816,56889,93764,11604,90009,99952,14560,93690,61642,11149,57623,5601,1385,5476,451842,44215,420894,302201,40713,288247,42415,6150,45403,2844,472,3471
74,rnbqkb1r/pppppp1p/5np1/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 0 3,"King's Indian Defense: Normal Variation, King's Knight Variation",1.d4 Nf6 2.Nf3 g6 3.c4,E60,,[382],3456005,428697,3351005,1956.9,1939.0,1821.5,1784.6,16202,1345,17421,65333,5312,68045,175408,13990,179370,355855,30271,363055,588721,56823,595447,869391,97837,857001,935917,124038,887454,640265,105474,589253,65856,14254,58795,2044553,176960,1972405,2915025,356735,2806547,497417,65083,500002,43563,6879,44456
75,rnbqkb1r/pppppp1p/5np1/8/3P4/4PN2/PPP2PPP/RNBQKB1R b KQkq - 0 3,Neo-King's Indian,1.d4 Nf6 2.Nf3 g6 3.e3,A48,,[],1392150,174495,1550912,1879.5,1754.3,1657.9,1659.2,33613,3211,40141,84426,7868,97928,168368,15726,192748,274607,27087,316965,375671,41495,421822,382428,48893,427638,247878,36427,269315,104944,18931,109038,6622,1662,6134,1362520,125870,1445273,1147351,141422,1258237,228899,30602,271012,15900,2471,21663
76,rnbqkb1r/pppppp1p/5np1/8/3P4/5NP1/PPP1PP1P/RNBQKB1R b KQkq - 0 3,Indian Defense: Przepiorka Variation,1.d4 Nf6 2.Nf3 g6 3.g3,A49,,[383],990308,140136,908951,2055.7,2004.4,1852.2,1807.9,4811,574,5256,14426,1429,14661,32490,3057,31968,65973,6426,64335,126736,13189,117175,244129,29440,219160,314611,44759,282050,220737,41506,208627,18122,4816,17604,678128,66786,616211,864424,120671,789751,117020,17783,110681,8864,1682,8519
77,r1bqkb1r/pppppppp/2n2n2/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 2 3,"Indian: Mexican Defence, 3.Nf3",1.d4 Nf6 2.c4 Nc6 3.Nf3,A50,,[],309725,27150,226514,1648.0,1637.2,1493.7,1509.1,25476,1949,18877,51133,3622,37078,74321,4887,52863,84483,5270,57194,74799,5143,51784,61156,5044,44110,49882,5156,38972,35265,5392,30494,4140,1145,3960,125240,7605,97324,231894,21073,175568,69690,5460,46495,8141,617,4451
78,rnbqkb1r/pp1ppppp/5n2/2p5/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 1 3,"English Opening: Symmetrical Variation, Anti-Benoni Variation",1.d4 Nf6 2.c4 c5 3.Nf3,A31,,[],774271,107365,764909,2045.4,2006.9,1865.4,1781.1,2249,150,1996,8125,576,7983,23867,1717,23382,50934,4325,54912,96321,9553,107060,181003,21674,187403,259784,36773,244052,173457,32041,159841,12772,2999,11641,510224,46216,500239,680127,93529,664152,86533,12622,92049,7611,1214,8708
79,rnbqkb1r/pp1ppppp/5n2/2pP4/2P5/8/PP2PPPP/RNBQKBNR b KQkq - 0 3,Benoni: 3.d5,1.d4 Nf6 2.c4 c5 3.d5,A56,,"[384, 385, 386, 387]",3808997,424437,4063293,1995.6,1999.4,1908.6,1837.1,4614,254,3779,26482,1373,22437,94410,5469,85199,254147,16070,244516,555482,44831,597583,1000630,101810,1153943,1149865,138756,1259617,774646,109544,740082,74227,13426,67552,1522417,108320,1617439,3280638,361276,3502100,489857,57806,522095,38502,5355,39098
80,rnbqkb1r/pp1ppppp/5n2/2p5/2PP4/4P3/PP3PPP/RNBQKBNR b KQkq - 0 3,Benoni: 2...c5 3.e3,1.d4 Nf6 2.c4 c5 3.e3,A56,,[],454071,58374,491202,1903.9,1926.5,1871.6,1807.2,1579,93,1446,5919,375,5616,16811,1201,16444,38429,3132,39470,83239,8079,88056,145350,17857,157820,139742,20534,152979,45244,8255,50782,2067,517,2095,246872,19424,255627,386209,48472,415648,62850,9063,69567,5012,839,5987
81,rnbqkb1r/pp1ppppp/2p2n2/8/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3,"Indian: Slav-Indian, 3.Nc3",1.d4 Nf6 2.c4 c6 3.Nc3,A50,,[],888468,88629,778293,1824.9,1824.6,1762.7,1716.9,5246,342,4401,22392,1396,18731,60473,4098,51841,124233,8699,106301,213194,18105,188558,282299,27911,247028,195118,22291,172389,69015,10546,60049,4609,1077,3968,373578,24591,337126,710131,69323,624828,165146,17752,142535,13191,1554,10930
82,rnbqkb1r/pp1ppppp/2p2n2/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 1 3,"Indian: Slav-Indian, 3.Nf3",1.d4 Nf6 2.c4 c6 3.Nf3,A50,,[],295994,34216,249017,1920.6,1893.4,1766.2,1717.7,2756,184,2340,8204,568,7141,18686,1345,16369,34138,2688,29415,53096,4630,46560,77542,8097,65846,76982,9284,63755,48701,8106,39015,5535,1411,4426,139243,10540,119737,240657,27410,203204,50639,6198,42032,4698,608,3781
83,rnbqkb1r/ppp1pppp/3p1n2/8/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3,Old Indian: 3.Nc3,1.d4 Nf6 2.c4 d6 3.Nc3,A53,,"[388, 389]",3262690,325592,3107069,1815.4,1807.5,1720.2,1675.3,21515,1508,19276,96322,7088,87452,253930,18970,233086,499374,38848,461755,780713,67671,736930,985903,98014,959052,715947,81498,689936,264238,36189,243838,16515,3372,15558,2414516,165629,2404282,2735029,269477,2624668,495325,52451,455057,32336,3664,27344
84,rnbqkb1r/ppp1pppp/3p1n2/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 1 3,Old Indian: 3.Nf3,1.d4 Nf6 2.c4 d6 3.Nf3,A53,,[],1337838,148172,1203376,1900.9,1874.0,1710.3,1677.6,13021,986,12315,44835,3585,41996,98983,7629,91460,169460,13822,158403,243023,22464,228092,334506,34876,309685,348323,40906,305085,218197,31150,181719,24329,4954,20392,1014538,78567,964083,1130736,124782,1024913,191007,21493,166250,16095,1897,12213
85,rnbqkb1r/pppp1ppp/5n2/3Pp3/2P5/8/PP2PPPP/RNBQKBNR b KQkq - 0 3,Budapest: 3.d5,1.d4 Nf6 2.c4 e5 3.d5,A51,,[],974708,84395,1115584,1637.8,1722.3,1720.1,1702.8,9691,602,8483,31633,2015,29909,80808,5103,78626,177721,11483,184135,306768,23363,341364,332074,31276,394607,139722,15830,172608,18206,2401,22639,217,42,231,281657,14321,295068,781166,65699,891478,184119,17583,212441,9423,1113,11665
86,rnbqkb1r/pppp1ppp/5n2/4P3/2P5/8/PP2PPPP/RNBQKBNR b KQkq - 0 3,Budapest: 3.dxe5,1.d4 Nf6 2.c4 e5 3.dxe5,A51,,"[390, 391]",2426232,253797,2272596,1817.5,1897.8,1871.0,1823.1,5085,322,4243,18441,1042,17338,70887,4221,70557,218643,14852,224447,500819,41752,508091,791433,80948,749909,655081,78425,573509,248105,35402,206899,12151,2418,9741,708921,48338,665900,1996894,205570,1859000,396853,43786,381897,32485,4441,31699
87,rnbqkb1r/pppp1ppp/5n2/4p3/2PP4/4P3/PP3PPP/RNBQKBNR b KQkq - 0 3,Budapest: 3.e3,1.d4 Nf6 2.c4 e5 3.e3,A51,,[],380873,40058,378341,1670.5,1699.2,1688.5,1667.5,7298,568,6487,21449,1507,20223,48050,3514,45138,82804,6610,80622,111884,10424,111478,115439,13327,115612,59695,7914,59770,10811,1732,10643,240,51,216,207518,14227,188269,305825,31558,301699,70043,7900,70948,5005,600,5694
88,rnbqkb1r/pppp1ppp/4pn2/6B1/2PP4/8/PP2PPPP/RN1QKBNR b KQkq - 1 3,Indian Defense: Seirawan Attack,1.d4 Nf6 2.c4 e6 3.Bg5,E00,,[],509571,51711,520934,1633.9,1689.2,1732.3,1706.0,3128,238,2773,15572,1056,15018,56880,4207,53513,133355,10641,128684,178067,16870,181956,133298,15232,141376,53303,7102,57047,10903,1736,11349,645,130,522,120692,8511,123116,373472,36306,377378,125075,13951,131094,11024,1454,12462
89,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3,Queen's Pawn: Neo-Indian,1.d4 Nf6 2.c4 e6 3.Nc3,E00,,"[392, 393, 394, 395, 396, 397, 398, 399]",11828136,1273132,11045364,1863.8,1885.1,1833.8,1786.5,29134,1831,25490,154556,10125,139401,551985,38065,500847,1411427,106160,1283494,2685380,233674,2479445,3519160,366375,3334545,2668724,328321,2553870,1386320,206350,1252725,157125,32252,141285,6028454,425324,5658371,9894749,1038548,9191449,1791001,213587,1711921,142386,20997,141994
90,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 1 3,Indian Defense: Anti-Nimzo-Indian,1.d4 Nf6 2.c4 e6 3.Nf3,E10,,"[400, 401, 402, 403, 404, 405, 406]",5366020,681223,4756660,1971.7,1983.6,1878.2,1812.5,16834,1170,14912,66601,4622,59540,197850,14142,176142,454521,35143,404663,830233,75394,735368,1290929,141550,1133489,1485851,199794,1315189,1141726,191382,1023281,162760,37960,144670,2553106,210916,2285115,4484715,560644,3978803,802897,107671,708342,78408,12908,69515
91,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/P7/1P2PPPP/RNBQKBNR b KQkq - 0 3,Queen's Pawn: Anti-Nimzo-Indian,1.d4 Nf6 2.c4 e6 3.a3,E00,,[],758462,80156,722476,1842.1,1807.9,1785.6,1734.0,1527,85,1314,11041,556,9461,45502,2918,40273,123751,8852,111788,205837,18432,193678,229874,25361,218410,153550,19922,150639,44391,7283,46694,1059,306,1267,172607,11550,160614,543162,55736,508635,199530,22407,196989,15770,2013,16852
92,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/6P1/PP2PP1P/RNBQKBNR b KQkq - 0 3,Catalan Opening,1.d4 Nf6 2.c4 e6 3.g3,E00,,"[407, 408]",776142,104405,627305,2064.2,2087.0,1961.5,1872.2,1256,72,1022,4718,320,3910,14762,1060,12048,37882,2810,31276,78993,7080,65025,151170,16029,120388,221084,28489,175002,244651,40623,198192,42362,9374,37422,235946,20723,197148,653315,86712,530363,111294,15745,88092,11533,1948,8850
93,rnbqkb1r/pppppp1p/5np1/6B1/2PP4/8/PP2PPPP/RN1QKBNR b KQkq - 1 3,King's Indian: 3.Bg5,1.d4 Nf6 2.c4 g6 3.Bg5,E60,,[],237002,23481,267535,1582.4,1629.8,1675.3,1668.4,2466,226,2821,12427,1018,13119,38693,3059,39962,77717,6458,81399,88562,8742,100329,52778,5956,63909,15140,1927,18786,2673,369,2993,132,29,119,74999,5268,82973,180731,17368,201417,52512,5657,61131,3759,456,4987
94,rnbqkb1r/pppppp1p/5np1/8/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3,King's Indian Defense,1.d4 Nf6 2.c4 g6 3.Nc3,E61,,"[409, 410, 411, 412, 413, 414, 415, 416]",11772098,1320576,11490743,1861.3,1904.5,1849.6,1809.6,30534,2112,29013,157472,11607,153389,525734,39911,511210,1276148,100700,1243907,2413823,218759,2396571,3421602,364330,3415896,2923128,365035,2848326,1583011,240505,1448128,154386,31247,137915,5371544,406891,5282755,9779736,1070853,9491346,1846140,227350,1850916,146222,22373,148481
95,rnbqkb1r/pppppp1p/5np1/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 1 3,King's Indian: 3.Nf3,1.d4 Nf6 2.c4 g6 3.Nf3,E60,,[417],3456005,428697,3351005,1956.9,1939.0,1821.5,1784.6,16202,1345,17421,65333,5312,68045,175408,13990,179370,355855,30271,363055,588721,56823,595447,869391,97837,857001,935917,124038,887454,640265,105474,589253,65856,14254,58795,2044553,176960,1972405,2915025,356735,2806547,497417,65083,500002,43563,6879,44456
96,rnbqkb1r/pppppp1p/5np1/8/2PP4/6P1/PP2PP1P/RNBQKBNR b KQkq - 0 3,"King's Indian Defense: Fianchetto Variation, Immediate Fianchetto",1.d4 Nf6 2.c4 g6 3.g3,E60,,[418],387184,49783,348816,1985.2,2015.1,1899.7,1847.1,1300,107,1188,4893,384,4604,13038,1058,12508,29379,2423,27575,53866,5056,49989,88228,9969,80757,104656,13829,93503,95677,15385,84310,15378,3121,12682,124236,10761,114826,315410,40028,284567,65103,8711,58450,6671,1044,5799
97,rnbqkb1r/ppp1pppp/5n2/3p4/3P4/2N2P2/PPP1P1PP/R1BQKBNR b KQkq - 1 3,"Queen's Pawn Game: Veresov, Richter Attack",1.d4 Nf6 2.f3 d5 3.Nc3,A45,,[],295334,25379,329215,1608.9,1416.8,1319.2,1371.6,96576,10469,99219,149487,15247,157869,140369,13421,157203,103805,9059,126406,76426,6252,85908,68473,5573,67927,37336,3394,38736,9029,1054,9908,265,47,330,131089,7399,120393,214051,17679,223958,72723,6751,92009,8560,949,13248
98,rnbqkbnr/p1pp1ppp/1p2p3/8/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3,"Queen's Pawn: English Defence, 3.Nc3",1.d4 b6 2.c4 e6 3.Nc3,A40,,[],812471,68341,761461,1784.3,1769.5,1729.2,1646.4,2987,199,2411,13705,828,12024,49686,3131,44509,134901,8742,122252,241045,18007,221148,256767,22030,241343,139059,13975,135952,38447,5145,38176,2252,442,2590,543017,31919,533000,686334,57028,650412,119746,10717,105915,6391,596,5134
99,rnbqkbnr/p1pp1ppp/1p2p3/8/2PPP3/8/PP3PPP/RNBQKBNR b KQkq - 0 3,"Queen's Pawn: English Defence, 3.e4",1.d4 b6 2.c4 e6 3.e4,A40,,[],861747,65924,796848,1723.3,1724.9,1713.2,1635.8,4554,338,4236,19162,1259,17894,62119,3921,58929,159065,10581,149311,276846,19433,253718,276171,21877,253369,123244,10977,115956,24893,2786,23038,1528,270,1456,287599,15544,298530,679738,51258,639447,172271,13909,150232,9738,757,7169
100,rnbqkb1r/pp1ppppp/5n2/2pP4/8/2N5/PPP1PPPP/R1BQKBNR b KQkq - 2 3,Old Benoni: 2.d5 Nf6 3.Nc3,1.d4 c5 2.d5 Nf6 3.Nc3,A43,,[],417389,38668,387340,2120.4,1932.5,1718.1,1692.9,2826,133,2162,13264,695,10706,33971,1915,29523,56862,3481,51632,67280,4783,67370,81936,6792,84488,109907,10835,100703,92554,11262,75783,8850,1515,7364,284725,19498,255931,346037,32492,321332,66418,5689,61526,4934,487,4482
101,rnbqkb1r/pp1ppppp/5n2/2pP4/8/5N2/PPP1PPPP/RNBQKB1R b KQkq - 2 3,"Benoni Defense: Benoni-Indian Defense, Kingside Move Order",1.d4 c5 2.d5 Nf6 3.Nf3,A43,,[],421506,48869,410776,2116.7,2094.6,1946.4,1866.3,415,29,347,1810,90,1544,5938,329,5139,15491,998,14317,36120,2686,35964,81274,7724,84471,138710,16332,140283,134825,18597,122798,15086,2532,12943,213346,16368,213234,379068,43790,370644,39157,4610,37243,3281,469,2889
102,rnbqkbnr/pp2pppp/3p4/2pP4/4P3/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,"Old Benoni: Schmidt, 3.e4",1.d4 c5 2.d5 d6 3.e4,A43,,[419],566219,46155,538269,1687.6,1628.3,1512.5,1459.4,36674,2607,29945,80800,5745,67858,111444,7519,98721,135274,9185,128555,155575,11879,156462,147857,12409,144673,91079,8527,80977,34318,3756,25995,2116,399,1607,366464,20369,362624,446681,36306,430500,110547,9136,100863,8991,713,6906
103,rnbqkbnr/pp1p1ppp/8/2pPp3/2P5/8/PP2PPPP/RNBQKBNR b KQkq - 0 3,"Old Benoni: Czech, 3.c4",1.d4 c5 2.d5 e5 3.c4,A44,,[420],312189,32819,324775,2021.5,1998.7,1873.3,1779.8,873,61,555,2639,152,1796,6856,351,5343,18390,1096,15538,43455,3274,42019,85722,7833,90113,101542,11793,111771,59768,8273,62157,3312,550,3177,243918,16128,243840,283596,29583,297510,27254,3054,26126,1339,182,1139
